NIT,ciiu,TOTAL ACTIVO CORRIENTE,TOTAL ACTIVO,TOTAL PASIVO CORRIENTE,TOTAL PASIVO,TOTAL PATRIMONIO,UTILIDAD,INTERESES,Ingresos,Tamaño Empresarial
890312535,"C1410 - Confección de prendas de vestir, excepto prendas de piel",39346209000,50371479000,25477420000,34699590000,15671889000,12889095000,1830730000,46285903000,Mediana empresa
890321924,C2229 - Fabricación de artículos de plástico n.c.p.,33596569000,59365927000,19193835000,38214930000,21150997000,18194386000,5330700000,77816922000,Gran empresa
890802586,C2599 - Fabricación de otros productos elaborados de metal n.c.p.,1.04428E+11,1.57221E+11,64991131000,77945191000,79275374000,21017906000,6471256000,3.09185E+11,Gran empresa
890900223,C2599 - Fabricación de otros productos elaborados de metal n.c.p.,1.70401E+11,2.65871E+11,1.03104E+11,1.60159E+11,1.05712E+11,65223828000,17140589000,2.872E+11,Gran empresa
890924167,"C1410 - Confección de prendas de vestir, excepto prendas de piel",1.31896E+11,1.70264E+11,97075085000,1.42825E+11,27439260000,1.2437E+11,13603273000,2.73822E+11,Gran empresa
890929497,C2599 - Fabricación de otros productos elaborados de metal n.c.p.,67411849000,71145110000,23058561000,29435779000,41709331000,25451666000,1866319000,1.03793E+11,Gran empresa
900043170,C1313 - Acabado de productos textiles,78320427000,1.26597E+11,57079227000,77305237000,49292169000,25785910000,11763582000,2.2176E+11,Gran empresa
900064172,"C1410 - Confección de prendas de vestir, excepto prendas de piel",17078880000,50673354000,11990929000,13781017000,36892337000,10055440000,0,16906208000,Mediana empresa
900129117,C2229 - Fabricación de artículos de plástico n.c.p.,1.45831E+11,1.66284E+11,1.06659E+11,1.06659E+11,59624909000,70110499000,44097205000,2.54229E+11,Gran empresa
900342297,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,2.67878E+11,3.20604E+11,1.38708E+11,1.47455E+11,1.73149E+11,2.24983E+11,6086239000,5.71727E+11,Mediana empresa
800027765,C2229 - Fabricación de artículos de plástico n.c.p.,42974224000,73333489000,12681480000,31769538000,41563951000,29080922000,4190964000,66176455000,Gran empresa
800053969,"C1410 - Confección de prendas de vestir, excepto prendas de piel",18678449000,38888539000,8815751000,9957943000,28930596000,37636274000,1014633000,54746126000,Mediana empresa
800065590,G4774 - Comercio al por menor de otros productos nuevos en establecimientos especializados,9404254000,10769799000,5142922000,7334190000,3435609000,6462815000,49319000,22572757000,Mediana empresa
800069419,C2229 - Fabricación de artículos de plástico n.c.p.,8530584000,11095681000,3051321000,3057772000,8037909000,3322375000,120443000,10664816000,Mediana empresa
800072618,"C1410 - Confección de prendas de vestir, excepto prendas de piel",24765228000,30861606000,16547161000,17498248000,13363358000,28385527000,574720000,63708743000,Mediana empresa
800148853,"C1410 - Confección de prendas de vestir, excepto prendas de piel",5789209000,10035740000,4215957000,4395285000,5640455000,6309903000,608940000,13380878000,Mediana empresa
809007132,"C1410 - Confección de prendas de vestir, excepto prendas de piel",39028216000,52755687000,10825769000,29659631000,23096056000,47887087000,145518000,1.09703E+11,Gran empresa
811007707,"C1410 - Confección de prendas de vestir, excepto prendas de piel",9364579000,13689158000,5545827000,9319072000,4370086000,11681129000,642001000,20577328000,Mediana empresa
830035402,C2229 - Fabricación de artículos de plástico n.c.p.,3257919000,8137012000,1731073000,4506018000,3630994000,3706905000,497579000,11353552000,Mediana empresa
830051000,G4774 - Comercio al por menor de otros productos nuevos en establecimientos especializados,1752095000,2422204000,1322338000,1395917000,1026287000,763608000,197438000,2357602000,Pequeña empresa
830092830,C2599 - Fabricación de otros productos elaborados de metal n.c.p.,23302329000,31646743000,14530498000,17528741000,14118002000,12457920000,2070359000,45329443000,Mediana empresa
830098143,C2229 - Fabricación de artículos de plástico n.c.p.,17771921000,42726953000,16141000000,28412868000,14314085000,15010095000,3771816000,46108014000,Mediana empresa
830099418,C2599 - Fabricación de otros productos elaborados de metal n.c.p.,12523536000,18174372000,5136810000,6522964000,11651408000,5927361000,101267000,18391974000,Mediana empresa
830100498,"C1410 - Confección de prendas de vestir, excepto prendas de piel",18007778000,21366393000,14660253000,16292552000,5073841000,1324037000,1226727000,2312036000,Pequeña empresa
830146669,"C1410 - Confección de prendas de vestir, excepto prendas de piel",14832314000,17191817000,9690076000,9690076000,7501741000,3858740000,0,15275826000,Mediana empresa
860030478,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,47301888000,1.27231E+11,26640859000,40022999000,87207503000,30219003000,1287687000,75374593000,Mediana empresa
860352594,G4774 - Comercio al por menor de otros productos nuevos en establecimientos especializados,991818000,2324051000,244461000,483500000,1840551000,581096000,0,1456333000,Microempresa
860505205,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,6758292000,15312869000,1714382000,4400518000,10912351000,40116000,0,4350363000,Pequeña empresa
890212736,"C1512 - Fabricación de artículos de viaje, bolsos de mano y artículos similares elaborados en cuero, y fabricación de artículos de talabartería y guarnicionería",5906137000,9916044000,2226237000,2226237000,7689807000,6072024000,178316000,8876786000,Mediana empresa
890919436,C2599 - Fabricación de otros productos elaborados de metal n.c.p.,24476049000,26621662000,8839254000,9300968000,17320694000,12385369000,1033674000,44093238000,Mediana empresa
890921157,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,99724224000,1.03891E+11,41624465000,41769823000,62121368000,52758203000,1131686000,1.35984E+11,Mediana empresa
890933379,C2599 - Fabricación de otros productos elaborados de metal n.c.p.,2593885000,4253153000,599648000,1199106000,3054047000,1471145000,0,3415163000,Pequeña empresa
900075823,C2599 - Fabricación de otros productos elaborados de metal n.c.p.,3237122000,6822481000,1942056000,3304212000,3518269000,2355236000,313941000,6499559000,Pequeña empresa
900195501,"C1410 - Confección de prendas de vestir, excepto prendas de piel",16239120000,29177815000,10797658000,16453544000,12724271000,19963059000,1290212000,50139134000,Mediana empresa
900291294,"C1521 - Fabricación de calzado de cuero y piel, con cualquier tipo de suela",26811114000,30293368000,5132257000,7505936000,22787432000,12820695000,1062033000,29847910000,Mediana empresa
900365409,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,10708453000,12137920000,7375157000,8247340000,3890580000,18079338000,774213000,33821796000,Mediana empresa
900452868,G4772 - Comercio al por menor de todo tipo de calzado y artículos de cuero y sucedáneos del cuero en establecimientos especializados,6652275000,8982682000,2709723000,7445614000,1537068000,11169761000,935463000,19977337000,Mediana empresa
900493277,C2229 - Fabricación de artículos de plástico n.c.p.,39948786000,61906081000,25026638000,45003163000,16902918000,4238443000,3055866000,46126754000,Mediana empresa
900626312,"C1410 - Confección de prendas de vestir, excepto prendas de piel",1534395000,1801244000,788272000,1223992000,577252000,853728000,199485000,2195428000,Pequeña empresa
800004865,C2599 - Fabricación de otros productos elaborados de metal n.c.p.,10032827000,11183943000,7766040000,8111139000,3072804000,3325412000,189678000,19544611000,Mediana empresa
860503159,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,3.48773E+11,3.63017E+11,1.26591E+11,1.84217E+11,1.788E+11,1.85269E+11,13567754000,5.37041E+11,Mediana empresa
860003375,C2599 - Fabricación de otros productos elaborados de metal n.c.p.,12848372000,25030051000,8513075000,12758642000,12271409000,7215164000,783480000,18483883000,Mediana empresa
890201172,G4774 - Comercio al por menor de otros productos nuevos en establecimientos especializados,20618621000,26932979000,9292783000,9902121000,17030858000,3112102000,37974000,23631047000,Mediana empresa
800001161,"C1410 - Confección de prendas de vestir, excepto prendas de piel",4144133000,5451914000,2252960000,3731551000,1720363000,105280000,6199000,378426000,Microempresa
800002229,G4774 - Comercio al por menor de otros productos nuevos en establecimientos especializados,1609535000,3318011000,1405353000,1550032000,1767979000,1871856000,0,3093396000,Pequeña empresa
800003367,G4774 - Comercio al por menor de otros productos nuevos en establecimientos especializados,11319591000,14798317000,7422972000,9377384000,5420933000,4918755000,510520000,21672020000,Mediana empresa
800004865,C2599 - Fabricación de otros productos elaborados de metal n.c.p.,10032827000,11183943000,7766040000,8111139000,3072804000,3325412000,189678000,19544611000,Mediana empresa
800006593,"C1410 - Confección de prendas de vestir, excepto prendas de piel",14247550000,29198058000,12616194000,16972342000,12225716000,11473615000,2441455000,48394891000,Mediana empresa
800009802,C1313 - Acabado de productos textiles,4254713000,5496156000,3872726000,3873102000,1623054000,2466441000,258448000,15118588000,Mediana empresa
800010298,C2599 - Fabricación de otros productos elaborados de metal n.c.p.,7204271000,9369154000,3568690000,5370044000,3999110000,3133315000,762946000,8957609000,Mediana empresa
800011170,C2229 - Fabricación de artículos de plástico n.c.p.,25444575000,39627214000,12967606000,28718129000,10909085000,12956510000,1569977000,61222769000,Mediana empresa
800012015,C2599 - Fabricación de otros productos elaborados de metal n.c.p.,1333640000,1664365000,271052000,725973000,938392000,1118487000,101873000,2159819000,Pequeña empresa
800014880,G4774 - Comercio al por menor de otros productos nuevos en establecimientos especializados,1394495000,1395718000,56182000,56182000,1339536000,88288000,0,209783000,Microempresa
800022737,"C1392 - Confección de artículos con materiales textiles, excepto prendas de vestir",7632093000,8292760000,1638553000,2200088000,6092672000,3056424000,192201000,9676756000,Mediana empresa
800024557,"C1410 - Confección de prendas de vestir, excepto prendas de piel",8018762000,23064771000,1764155000,4518995000,18545776000,3069273000,0,8251970000,Mediana empresa
800026989,"C1410 - Confección de prendas de vestir, excepto prendas de piel",3334325000,17545874000,2021710000,3194924000,14350950000,1909059000,0,4540220000,Pequeña empresa
800027656,"C1410 - Confección de prendas de vestir, excepto prendas de piel",27624546000,35375813000,23664042000,31409793000,3966020000,13140617000,5650987000,53620903000,Mediana empresa
800028337,"C1410 - Confección de prendas de vestir, excepto prendas de piel",3801640000,4362212000,2048845000,2048845000,2313367000,239339000,0,240257000,Microempresa
800031660,"C1521 - Fabricación de calzado de cuero y piel, con cualquier tipo de suela",4167116000,4559342000,2942668000,4119049000,440293000,3890226000,246207000,7201513000,Pequeña empresa
800034614,G4759 - Comercio al por menor de otros artículos domésticos en establecimientos especializados,12467122000,23177546000,5686250000,8422025000,14755521000,11282608000,766424000,37601687000,Mediana empresa
800035478,G4774 - Comercio al por menor de otros productos nuevos en establecimientos especializados,1936826000,2238686000,67214000,1059872000,1178814000,56385000,0,176224000,Microempresa
800037896,"C1410 - Confección de prendas de vestir, excepto prendas de piel",482326000,7693218000,191075000,790853000,6902365000,179264000,21030000,478446000,Microempresa
800038193,"C1410 - Confección de prendas de vestir, excepto prendas de piel",7953216000,9514577000,3519819000,5129085000,4385492000,1738310000,136931000,7268733000,Pequeña empresa
800038649,C1313 - Acabado de productos textiles,3111257000,9317715000,2030837000,5832591000,3485124000,2110245000,0,8460447000,Mediana empresa
800039813,C2229 - Fabricación de artículos de plástico n.c.p.,12995557000,14585384000,5483571000,5646770000,8938614000,5691035000,585944000,37819706000,Mediana empresa
800043457,"C1410 - Confección de prendas de vestir, excepto prendas de piel",6183975000,6937803000,655539000,655539000,6282264000,1373811000,400805000,6026798000,Pequeña empresa
800045011,C2599 - Fabricación de otros productos elaborados de metal n.c.p.,8911676000,14102229000,8569887000,12391267000,1710962000,2964521000,0,15104800000,Mediana empresa
800045660,G4774 - Comercio al por menor de otros productos nuevos en establecimientos especializados,1208578000,3451572000,255690000,255690000,3195882000,1077657000,13104000,2793230000,Pequeña empresa
800047882,G4774 - Comercio al por menor de otros productos nuevos en establecimientos especializados,1594521000,1854992000,228535000,404676000,1450316000,698386000,24582000,1511268000,Microempresa
800048373,"C1410 - Confección de prendas de vestir, excepto prendas de piel",34501229000,44617863000,11765258000,15104135000,29513728000,7240241000,1107459000,29689549000,Mediana empresa
800048499,"C1410 - Confección de prendas de vestir, excepto prendas de piel",3731853000,3923971000,924053000,946663000,2977308000,523340000,33219000,5132818000,Pequeña empresa
800054008,"C1410 - Confección de prendas de vestir, excepto prendas de piel",5883573000,6115958000,2121706000,2443928000,3672030000,2380287000,71185000,8895972000,Mediana empresa
800055179,C2599 - Fabricación de otros productos elaborados de metal n.c.p.,5076452000,5945396000,126481000,3654222000,2291174000,790719000,229520000,2200900000,Pequeña empresa
800059891,G4774 - Comercio al por menor de otros productos nuevos en establecimientos especializados,1267302000,1267302000,391694000,391694000,875608000,754334000,0,2547799000,Pequeña empresa
